FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
37,0.18,skull,phantom4,Measured,301.812,320.062,154.359,-0.7,2.4,1.1,2.643
37,0.18,catheter,tip1,Measured,303.295,84.549,-20.436,1.8,-0.5,1.2,1.506
37,0.18,catheter,tip2,Measured,356.254,72.265,3.582,0.4,-0.7,-0.3,1.026
37,0.18,catheter,tip3,Virtual,60.971,67.408,-21.862,0.8,0.6,7.3,7.421
37,0.18,catheter,tip4,Measured,305.262,42.825,-19.812,0.9,-2.3,2.9,3.509
38,0.185,skull,phantom1,Measured,338.607,353.389,182.599,-2.3,1.6,2.2,2.662
38,0.185,skull,phantom2,Measured,302.097,413.458,148.481,-1.9,1.2,1.1,1.744
38,0.185,skull,phantom3,Measured,351.605,347.237,90.44,-0.8,1.1,0.5,1.461
38,0.185,skull,phantom4,Measured,301.807,320.078,154.373,-1.2,1.9,1.2,2.303
38,0.185,catheter,tip1,Measured,303.307,84.538,-20.437,-0.2,1.7,-0.2,2.924
38,0.185,catheter,tip2,Measured,356.257,72.253,3.578,0.5,-1.1,0.8,1.308
38,0.185,catheter,tip3,Virtual,60.978,67.417,-21.826,0.3,4.1,-7.1,6.173
38,0.185,catheter,tip4,Measured,305.269,42.798,-19.787,-0.2,0.8,-2.9,2.543
39,0.19,skull,phantom1,Measured,338.592,353.406,182.614,-1.4,1.4,0.9,2.571
39,0.19,skull,phantom2,Measured,302.091,413.456,148.481,-0.6,-0.6,0.4,1.958
39,0.19,skull,phantom3,Measured,351.603,347.247,90.439,-1.3,0.9,0.7,1.45
39,0.19,skull,phantom4,Measured,301.8,320.081,154.371,-1.3,0.4,-0.9,1.638
39,0.19,catheter,tip1,Measured,303.293,84.566,-20.438,-1.7,4.5,-0.4,3.28
39,0.19,catheter,tip2,Measured,356.259,72.254,3.59,-0.2,1.6,-0.1,1.584
39,0.19,catheter,tip3,Virtual,60.974,67.449,-21.933,-0.7,2.6,1.2,5.529
39,0.19,catheter,tip4,Measured,305.26,42.833,-19.841,0.2,0.6,0.5,2.809
40,0.195,skull,phantom1,Measured,338.593,353.403,182.608,-1.0,-0.1,1.7,1.894
40,0.195,skull,phantom2,Measured,302.091,413.452,148.485,-0.1,2.4,-0.4,1.346
40,0.195,skull,phantom3,Measured,351.592,347.246,90.447,-0.6,0.1,1.0,1.276
40,0.195,skull,phantom4,Measured,301.794,320.082,154.364,-0.3,0.3,0.6,1.098
40,0.195,catheter,tip1,Measured,303.29,84.583,-20.441,2.1,-2.5,-0.4,3.155
40,0.195,catheter,tip2,Measured,356.255,72.269,3.577,-0.4,1.3,-1.0,1.487
40,0.195,catheter,tip3,Virtual,60.971,67.443,-21.814,0.8,-0.9,5.3,12.393
40,0.195,catheter,tip4,Measured,305.271,42.804,-19.782,1.3,-0.4,4.4,6.576
41,0.2,skull,phantom1,Measured,338.582,353.405,182.631,-0.3,0.1,1.5,1.713
41,0.2,skull,phantom2,Measured,302.09,413.48,148.477,-0.2,0.6,-0.2,1.607
41,0.2,skull,phantom3,Measured,351.597,347.248,90.449,0.5,0.5,0.6,1.016
41,0.2,skull,phantom4,Measured,301.797,320.084,154.377,0.1,0.7,0.6,0.748
41,0.2,catheter,tip1,Measured,303.314,84.541,-20.442,0.2,0.3,1.3,2.429
41,0.2,catheter,tip2,Measured,356.255,72.267,3.58,0.9,-0.7,0.2,1.458
41,0.2,catheter,tip3,Virtual,60.982,67.44,-21.88,-4.2,25.6,12.5,14.3
41,0.2,catheter,tip4,Measured,305.273,42.829,-19.797,-13.0,-6.0,0.0,7.211
42,0.205,skull,phantom1,Measured,338.59,353.404,182.623,0.4,0.5,-1.5,1.563
42,0.205,skull,phantom2,Measured,302.089,413.458,148.483,0.8,-1.3,0.8,1.261
42,0.205,skull,phantom3,Measured,351.597,347.251,90.453,0.0,0.3,0.9,0.973
42,0.205,skull,phantom4,Measured,301.795,320.089,154.37,0.0,0.3,-0.5,0.803
42,0.205,catheter,tip1,Measured,303.292,84.586,-20.428,-0.4,2.6,0.3,2.015
42,0.205,catheter,tip2,Measured,356.264,72.262,3.579,1.3,-0.7,0.4,1.016
42,0.205,catheter,tip3,Virtual,60.929,67.699,-21.689,-0.4,8.4,2.1,22.165
42,0.205,catheter,tip4,Measured,305.141,42.744,-19.782,-2.2,-1.3,-0.9,10.664
43,0.21,skull,phantom1,Measured,338.586,353.41,182.616,0.6,1.4,-0.1,1.603
43,0.21,skull,phantom2,Measured,302.098,413.467,148.485,0.7,1.1,0.5,1.21
43,0.21,skull,phantom3,Measured,351.597,347.251,90.458,1.0,0.0,0.3,1.101
43,0.21,skull,phantom4,Measured,301.797,320.087,154.372,0.4,-0.1,0.8,1.092
43,0.21,catheter,tip1,Measured,303.31,84.567,-20.439,0.9,-1.3,-1.3,2.121
43,0.21,catheter,tip2,Measured,356.268,72.26,3.584,-0.3,0.2,0.0,0.663
43,0.21,catheter,tip3,Virtual,60.978,67.524,-21.859,5.0,-23.9,-15.7,16.291
43,0.21,catheter,tip4,Measured,305.251,42.816,-19.806,13.1,7.1,-1.4,7.212
44,0.215,skull,phantom1,Measured,338.596,353.418,182.622,1.6,0.4,0.1,1.444
44,0.215,skull,phantom2,Measured,302.096,413.469,148.488,-0.4,-0.1,-0.3,1.373
44,0.215,skull,phantom3,Measured,351.607,347.251,90.456,0.6,0.6,-1.0,1.147
44,0.215,skull,phantom4,Measured,301.799,320.088,154.378,0.1,0.8,-1.6,1.292
44,0.215,catheter,tip1,Measured,303.301,84.573,-20.441,0.2,-0.7,1.5,1.481
44,0.215,catheter,tip2,Measured,356.261,72.264,3.579,0.0,0.1,0.0,0.607
44,0.215,catheter,tip3,Virtual,60.979,67.46,-21.846,0.3,-7.9,7.9,15.44
44,0.215,catheter,tip4,Measured,305.272,42.815,-19.796,1.6,-2.3,2.8,6.732
45,0.22,skull,phantom1,Measured,338.602,353.414,182.617,0.9,-0.6,-0.4,1.569
45,0.22,skull,phantom2,Measured,302.094,413.466,148.482,0.2,0.1,-2.2,1.454
45,0.22,skull,phantom3,Measured,351.603,347.257,90.448,0.6,-0.1,-0.9,1.147
45,0.22,skull,phantom4,Measured,301.798,320.095,154.356,1.0,0.2,-0.6,1.874
45,0.22,catheter,tip1,Measured,303.312,84.56,-20.424,0.0,-0.7,-0.2,1.481
45,0.22,catheter,tip2,Measured,356.268,72.261,3.584,1.0,0.7,-0.6,0.965
45,0.22,catheter,tip3,Virtual,60.981,67.445,-21.78,0.3,-4.7,3.9,11.405
45,0.22,catheter,tip4,Measured,305.267,42.793,-19.778,0.5,-1.0,0.6,3.936
46,0.225,skull,phantom1,Measured,338.605,353.412,182.618,0.3,-1.7,-0.8,2.186
46,0.225,skull,phantom2,Measured,302.098,413.47,148.466,0.8,-1.4,-0.3,1.84
46,0.225,skull,phantom3,Measured,351.613,347.25,90.447,0.8,-0.6,-0.3,0.924
46,0.225,skull,phantom4,Measured,301.809,320.09,154.372,2.1,-1.4,0.8,1.99
46,0.225,catheter,tip1,Measured,303.301,84.566,-20.443,0.9,-1.3,-1.3,2.039
46,0.225,catheter,tip2,Measured,356.271,72.271,3.573,-0.7,1.1,0.6,1.241
46,0.225,catheter,tip3,Virtual,60.982,67.413,-21.807,0.4,-2.0,-16.8,18.383
46,0.225,catheter,tip4,Measured,305.277,42.805,-19.79,-0.6,3.4,-5.6,7.563
47,0.23,skull,phantom1,Measured,338.605,353.397,182.609,0.3,-3.1,-1.6,2.183
47,0.23,skull,phantom2,Measured,302.102,413.452,148.479,0.1,-0.9,1.4,1.516
47,0.23,skull,phantom3,Measured,351.611,347.251,90.445,0.4,-0.4,-0.3,1.108
47,0.23,skull,phantom4,Measured,301.819,320.081,154.364,1.6,-1.1,-0.9,2.074
47,0.23,catheter,tip1,Measured,303.321,84.547,-20.437,1.8,-2.7,0.8,3.174
47,0.23,catheter,tip2,Measured,356.261,72.272,3.59,0.1,-0.7,0.6,1.468
47,0.23,catheter,tip3,Virtual,60.985,67.425,-21.948,-4.2,31.1,6.8,21.786
47,0.23,catheter,tip4,Measured,305.261,42.827,-19.834,-14.2,-4.3,0.4,9.048
48,0.235,skull,phantom1,Measured,338.608,353.381,182.602,0.7,-0.9,0.1,2.285
48,0.235,skull,phantom2,Measured,302.099,413.461,148.48,0.9,-0.8,0.3,2.319
48,0.235,skull,phantom3,Measured,351.617,347.246,90.444,0.2,-1.1,-1.2,1.418
48,0.235,skull,phantom4,Measured,301.825,320.079,154.363,0.6,-1.1,-0.7,1.835
48,0.235,catheter,tip1,Measured,303.319,84.539,-20.435,-3.0,2.8,-0.5,3.299
48,0.235,catheter,tip2,Measured,356.272,72.264,3.579,0.4,-0.1,-2.0,1.335
48,0.235,catheter,tip3,Virtual,60.94,67.724,-21.739,-0.4,-5.4,15.4,29.448
48,0.235,catheter,tip4,Measured,305.135,42.762,-19.786,3.1,-1.7,4.5,11.962
49,0.24,skull,phantom1,Measured,338.612,353.388,182.61,1.8,-0.8,-1.0,1.975
49,0.24,skull,phantom2,Measured,302.111,413.444,148.482,1.9,-3.4,1.1,2.386
49,0.24,skull,phantom3,Measured,351.613,347.24,90.433,0.1,-1.8,-0.8,1.902
49,0.24,skull,phantom4,Measured,301.825,320.07,154.357,0.4,-1.6,-1.0,1.957
49,0.24,catheter,tip1,Measured,303.291,84.575,-20.442,-0.8,0.9,-2.1,3.009
49,0.24,catheter,tip2,Measured,356.265,72.271,3.57,-0.9,0.5,0.1,1.638
49,0.24,catheter,tip3,Virtual,60.981,67.371,-21.794,4.6,-32.5,-22.7,22.13
49,0.24,catheter,tip4,Measured,305.292,42.81,-19.789,13.4,5.4,-5.1,8.137
50,0.245,skull,phantom1,Measured,338.626,353.373,182.592,0.6,-2.0,-1.5,1.838
50,0.245,skull,phantom2,Measured,302.118,413.427,148.491,1.1,-1.5,0.2,2.66
50,0.245,skull,phantom3,Measured,351.618,347.228,90.436,1.3,-1.3,1.0,1.867
50,0.245,skull,phantom4,Measured,301.829,320.063,154.353,0.0,-2.3,-1.0,1.937
50,0.245,catheter,tip1,Measured,303.311,84.548,-20.456,1.5,-1.9,-0.5,2.577
50,0.245,catheter,tip2,Measured,356.263,72.269,3.58,0.8,-1.5,0.7,1.422
50,0.245,catheter,tip3,Virtual,60.986,67.399,-21.966,1.0,4.4,-9.1,21.479
50,0.245,catheter,tip4,Measured,305.269,42.816,-19.837,-0.3,1.5,-3.0,6.88
51,0.25,skull,phantom1,Measured,338.618,353.368,182.595,0.7,-0.1,-0.2,1.639
51,0.25,skull,phantom2,Measured,302.122,413.429,148.484,0.8,0.0,-1.9,1.493
51,0.25,skull,phantom3,Measured,351.626,347.227,90.443,-0.2,-0.6,-1.4,1.909
51,0.25,skull,phantom4,Measured,301.825,320.047,154.347,-0.2,-1.3,0.4,1.821
51,0.25,catheter,tip1,Measured,303.306,84.556,-20.447,-0.2,2.1,1.9,2.379
51,0.25,catheter,tip2,Measured,356.273,72.256,3.577,1.2,0.1,-0.7,1.433
51,0.25,catheter,tip3,Virtual,60.991,67.415,-21.885,-0.3,5.9,13.1,10.779
51,0.25,catheter,tip4,Measured,305.289,42.825,-19.819,-0.2,1.6,1.1,3.159
52,0.255,skull,phantom1,Measured,338.633,353.372,182.59,1.6,0.0,-0.2,1.584
52,0.255,skull,phantom2,Measured,302.126,413.427,148.472,0.5,-0.2,-0.1,1.281
52,0.255,skull,phantom3,Measured,351.616,347.222,90.422,-0.4,-1.0,-1.8,1.368
52,0.255,skull,phantom4,Measured,301.827,320.05,154.357,1.5,-0.4,-0.3,1.692
52,0.255,catheter,tip1,Measured,303.309,84.569,-20.437,-1.1,1.4,-0.4,1.823
52,0.255,catheter,tip2,Measured,356.275,72.27,3.573,-0.8,0.7,0.1,1.243
52,0.255,catheter,tip3,Virtual,60.983,67.458,-21.835,-1.4,6.0,4.8,7.662
52,0.255,catheter,tip4,Measured,305.267,42.832,-19.826,-1.7,-1.2,3.6,2.875
53,0.26,skull,phantom1,Measured,338.634,353.368,182.593,-0.4,-2.1,-1.1,2.013
53,0.26,skull,phantom2,Measured,302.127,413.427,148.483,0.6,0.4,1.0,0.948
53,0.26,skull,phantom3,Measured,351.622,347.217,90.425,0.3,-0.2,-0.3,1.205
53,0.26,skull,phantom4,Measured,301.84,320.043,154.344,1.6,-0.7,-1.2,1.449
53,0.26,catheter,tip1,Measured,303.295,84.57,-20.451,-0.1,-0.8,0.0,1.655
53,0.26,catheter,tip2,Measured,356.265,72.263,3.578,-0.8,-0.9,0.4,0.884
53,0.26,catheter,tip3,Virtual,60.977,67.475,-21.837,0.2,-0.6,-0.5,5.816
53,0.26,catheter,tip4,Measured,305.272,42.813,-19.783,1.2,-0.2,2.2,3.263
54,0.265,skull,phantom1,Measured,338.629,353.351,182.579,-0.2,-1.8,-0.9,1.805
54,0.265,skull,phantom2,Measured,302.132,413.431,148.482,0.0,-0.7,-0.8,1.295
54,0.265,skull,phantom3,Measured,351.619,347.22,90.419,0.1,0.3,-1.0,0.798
54,0.265,skull,phantom4,Measured,301.843,320.043,154.345,-0.1,-0.5,0.4,1.165
54,0.265,catheter,tip1,Measured,303.308,84.561,-20.437,0.5,-1.4,1.8,1.684
54,0.265,catheter,tip2,Measured,356.267,72.261,3.577,0.0,0.1,-0.3,0.873
54,0.265,catheter,tip3,Virtual,60.985,67.452,-21.84,0.2,-8.7,1.5,6.063
54,0.265,catheter,tip4,Measured,305.279,42.83,-19.804,0.1,0.3,-3.1,2.821
55,0.27,skull,phantom1,Measured,338.632,353.35,182.584,0.7,0.7,0.0,1.204
55,0.27,skull,phantom2,Measured,302.127,413.42,148.475,-0.3,-1.2,-1.0,1.076
55,0.27,skull,phantom3,Measured,351.623,347.22,90.415,-0.2,-0.3,-0.8,1.003
55,0.27,skull,phantom4,Measured,301.839,320.038,154.348,-0.1,0.6,0.4,0.996
55,0.27,catheter,tip1,Measured,303.3,84.556,-20.433,0.0,-1.4,1.3,2.643
55,0.27,catheter,tip2,Measured,356.265,72.264,3.575,-0.5,-0.1,0.9,1.002
55,0.27,catheter,tip3,Virtual,60.979,67.388,-21.822,-0.3,-8.5,-0.9,19.364
55,0.27,catheter,tip4,Measured,305.273,42.816,-19.814,-0.5,-2.7,-0.7,7.579
56,0.275,skull,phantom1,Measured,338.636,353.358,182.579,0.2,0.4,-0.4,0.904
56,0.275,skull,phantom2,Measured,302.129,413.419,148.472,-0.2,0.2,0.5,1.337
56,0.275,skull,phantom3,Measured,351.617,347.217,90.411,-0.1,0.4,1.0,1.015
56,0.275,skull,phantom4,Measured,301.842,320.049,154.349,-0.2,1.6,0.0,1.445
56,0.275,catheter,tip1,Measured,303.308,84.547,-20.424,2.7,-2.2,-1.2,2.676
56,0.275,catheter,tip2,Measured,356.262,72.26,3.586,-0.3,-1.2,1.1,1.303
56,0.275,catheter,tip3,Virtual,60.982,67.367,-21.849,-4.1,40.5,0.1,17.223
56,0.275,catheter,tip4,Measured,305.274,42.803,-19.811,-15.3,-6.4,2.6,7.435
57,0.28,skull,phantom1,Measured,338.634,353.354,182.58,-0.2,-0.1,1.1,1.12
57,0.28,skull,phantom2,Measured,302.125,413.422,148.48,-0.1,-1.4,1.2,1.116
57,0.28,skull,phantom3,Measured,351.622,347.224,90.425,-0.1,0.6,0.9,1.053
57,0.28,skull,phantom4,Measured,301.837,320.054,154.348,-1.1,-0.9,-1.4,1.857
57,0.28,catheter,tip1,Measured,303.327,84.534,-20.445,-1.0,0.3,-2.2,2.61
57,0.28,catheter,tip2,Measured,356.262,72.252,3.586,0.2,-0.8,-0.9,1.096
57,0.28,catheter,tip3,Virtual,60.938,67.793,-21.821,0.6,-1.6,-1.7,25.426
57,0.28,catheter,tip4,Measured,305.12,42.752,-19.788,2.4,-0.1,1.2,11.85
58,0.285,skull,phantom1,Measured,338.634,353.357,182.59,-1.4,0.6,0.6,1.533
58,0.285,skull,phantom2,Measured,302.128,413.405,148.484,0.6,-0.1,0.7,1.492
58,0.285,skull,phantom3,Measured,351.616,347.223,90.42,-0.8,-0.3,-0.5,1.027
58,0.285,skull,phantom4,Measured,301.831,320.04,154.335,-1.8,-0.5,0.6,1.845
58,0.285,catheter,tip1,Measured,303.298,84.55,-20.446,-1.2,0.7,1.0,1.998
58,0.285,catheter,tip2,Measured,356.264,72.252,3.577,-0.3,-0.2,-0.2,0.66
58,0.285,catheter,tip3,Virtual,60.988,67.351,-21.866,4.4,-32.5,-4.9,14.244
58,0.285,catheter,tip4,Measured,305.298,42.802,-19.799,14.7,6.4,-1.2,6.661
59,0.29,skull,phantom1,Measured,338.62,353.36,182.586,-1.3,-1.3,0.0,2.983
59,0.29,skull,phantom2,Measured,302.131,413.421,148.487,-1.1,1.2,-0.5,1.477
59,0.29,skull,phantom3,Measured,351.614,347.221,90.42,0.4,-0.6,0.7,1.124
59,0.29,skull,phantom4,Measured,301.819,320.049,154.354,-0.7,0.2,1.4,1.522
59,0.29,catheter,tip1,Measured,303.315,84.541,-20.435,-0.6,0.7,1.6,1.826
59,0.29,catheter,tip2,Measured,356.259,72.25,3.584,-0.2,-0.2,0.2,0.62
59,0.29,catheter,tip3,Virtual,60.982,67.468,-21.87,-0.8,2.4,6.7,15.351
59,0.29,catheter,tip4,Measured,305.267,42.816,-19.8,-0.7,0.8,0.6,6.066
60,0.295,skull,phantom1,Measured,338.621,353.344,182.59,3.6,-3.8,1.6,3.057
60,0.295,skull,phantom2,Measured,302.117,413.417,148.479,-1.6,-0.8,0.2,1.916
60,0.295,skull,phantom3,Measured,351.62,347.217,90.427,-0.3,-0.9,1.0,1.098
60,0.295,skull,phantom4,Measured,301.824,320.042,154.349,-0.2,-1.0,-0.1,1.379
60,0.295,catheter,tip1,Measured,303.292,84.557,-20.43,-1.4,-0.2,-1.3,1.469
60,0.295,catheter,tip2,Measured,356.262,72.25,3.579,0.9,0.6,-0.2,0.745
60,0.295,catheter,tip3,Virtual,60.98,67.375,-21.799,0.0,-5.7,-0.6,5.466
60,0.295,catheter,tip4,Measured,305.291,42.81,-19.793,0.6,-0.6,-0.3,1.141
61,0.3,skull,phantom1,Measured,338.656,353.322,182.602,-1.6,0.3,0.9,4.263
61,0.3,skull,phantom2,Measured,302.115,413.413,148.489,-2.0,0.2,1.0,2.161
61,0.3,skull,phantom3,Measured,351.611,347.212,90.43,-0.7,-0.3,0.5,1.229
61,0.3,skull,phantom4,Measured,301.817,320.039,154.353,-1.5,-0.3,-0.1,1.422
61,0.3,catheter,tip1,Measured,303.301,84.539,-20.448,0.4,-0.5,0.0,1.222
61,0.3,catheter,tip2,Measured,356.268,72.256,3.582,-0.3,0.2,0.7,1.147
61,0.3,catheter,tip3,Virtual,60.982,67.411,-21.876,-0.2,1.8,-3.0,4.98
61,0.3,catheter,tip4,Measured,305.273,42.81,-19.803,-1.2,-0.5,0.1,1.221
62,0.305,skull,phantom1,Measured,338.605,353.347,182.599,-5.2,1.6,0.4,2.549
62,0.305,skull,phantom2,Measured,302.097,413.419,148.489,-1.9,-0.3,1.5,1.848
62,0.305,skull,phantom3,Measured,351.613,347.214,90.432,-1.3,0.5,-0.1,1.434
62,0.305,skull,phantom4,Measured,301.809,320.039,154.348,-1.2,-1.2,0.2,1.675
62,0.305,catheter,tip1,Measured,303.296,84.552,-20.43,0.3,-0.8,-0.7,2.721
62,0.305,catheter,tip2,Measured,356.259,72.252,3.586,-1.4,-0.6,-0.3,1.494
62,0.305,catheter,tip3,Virtual,60.978,67.393,-21.829,0.0,-0.2,-5.7,9.34
62,0.305,catheter,tip4,Measured,305.279,42.805,-19.792,0.7,1.0,-0.8,2.011
63,0.31,skull,phantom1,Measured,338.604,353.338,182.606,-0.3,-0.1,-0.1,2.566
63,0.31,skull,phantom2,Measured,302.096,413.41,148.504,0.3,-0.4,0.7,1.4
63,0.31,skull,phantom3,Measured,351.598,347.217,90.429,-1.8,0.5,0.7,1.732
63,0.31,skull,phantom4,Measured,301.805,320.027,154.355,-0.2,-0.5,1.7,1.677
63,0.31,catheter,tip1,Measured,303.304,84.531,-20.455,2.2,-4.6,-3.9,3.956
63,0.31,catheter,tip2,Measured,356.254,72.25,3.579,-1.7,1.1,-0.7,1.666
63,0.31,catheter,tip3,Virtual,60.982,67.409,-21.933,0.3,2.8,-18.6,22.271
63,0.31,catheter,tip4,Measured,305.28,42.82,-19.811,-1.5,1.9,-2.2,7.999
64,0.315,skull,phantom1,Measured,338.602,353.346,182.598,-1.8,0.4,0.5,1.684
64,0.315,skull,phantom2,Measured,302.1,413.415,148.496,-0.4,0.7,-0.4,1.059
64,0.315,skull,phantom3,Measured,351.595,347.219,90.439,0.3,-1.1,1.4,1.581
64,0.315,skull,phantom4,Measured,301.807,320.034,154.365,-0.2,1.3,0.8,1.796
64,0.315,catheter,tip1,Measured,303.318,84.506,-20.469,-1.1,3.3,2.6,4.629
64,0.315,catheter,tip2,Measured,356.242,72.263,3.579,0.5,1.2,0.1,1.852
64,0.315,catheter,tip3,Virtual,60.981,67.421,-22.015,-6.3,31.6,27.4,23.117
64,0.315,catheter,tip4,Measured,305.264,42.824,-19.814,-16.1,-9.1,5.4,8.67
65,0.32,skull,phantom1,Measured,338.586,353.342,182.611,-1.6,0.2,2.3,1.818
65,0.32,skull,phantom2,Measured,302.092,413.417,148.5,-0.4,-1.1,0.8,1.452
65,0.32,skull,phantom3,Measured,351.601,347.206,90.443,0.0,-0.8,0.5,1.408
65,0.32,skull,phantom4,Measured,301.803,320.04,154.363,-2.0,-0.5,0.1,1.684
65,0.32,catheter,tip1,Measured,303.293,84.564,-20.429,-1.2,2.8,0.7,3.037
65,0.32,catheter,tip2,Measured,356.259,72.262,3.58,1.8,-1.1,0.0,1.441
65,0.32,catheter,tip3,Virtual,60.919,67.725,-21.659,0.8,-5.8,5.8,20.27
65,0.32,catheter,tip4,Measured,305.119,42.729,-19.757,2.6,-2.3,0.1,8.538
66,0.325,skull,phantom1,Measured,338.586,353.348,182.621,-0.5,-0.2,-0.5,2.064
66,0.325,skull,phantom2,Measured,302.096,413.404,148.504,-0.4,-1.6,1.2,1.893
66,0.325,skull,phantom3,Measured,351.595,347.211,90.444,-0.7,1.2,0.5,1.025
66,0.325,skull,phantom4,Measured,301.787,320.029,154.366,-0.5,-0.4,-1.3,1.658
66,0.325,catheter,tip1,Measured,303.306,84.534,-20.462,-0.5,-0.7,-1.4,2.568
66,0.325,catheter,tip2,Measured,356.26,72.252,3.579,-0.3,0.7,-0.5,1.643
66,0.325,catheter,tip3,Virtual,60.989,67.363,-21.957,0.4,-7.6,-6.9,9.343
66,0.325,catheter,tip4,Measured,305.29,42.801,-19.813,1.3,0.9,-2.4,2.921
67,0.33,skull,phantom1,Measured,338.581,353.34,182.606,-0.3,-0.4,-2.6,1.398
67,0.33,skull,phantom2,Measured,302.088,413.401,148.512,-1.3,1.8,-0.1,1.89
67,0.33,skull,phantom3,Measured,351.594,347.218,90.448,-0.3,0.5,0.3,0.956
67,0.33,skull,phantom4,Measured,301.798,320.036,154.35,1.0,0.8,-0.7,1.383
67,0.33,catheter,tip1,Measured,303.288,84.557,-20.443,0.3,-2.3,-1.8,2.399
67,0.33,catheter,tip2,Measured,356.256,72.269,3.575,-1.8,0.6,-0.2,1.498
67,0.33,catheter,tip3,Virtual,60.923,67.649,-21.728,-0.8,4.4,-8.4,16.411
67,0.33,catheter,tip4,Measured,305.132,42.738,-19.781,-1.8,1.6,-0.2,7.206
68,0.335,skull,phantom1,Measured,338.583,353.344,182.595,0.7,0.4,0.1,1.588
68,0.335,skull,phantom2,Measured,302.083,413.422,148.503,0.6,0.9,-0.9,1.955
68,0.335,skull,phantom3,Measured,351.592,347.216,90.447,0.2,0.1,-0.7,0.706
68,0.335,skull,phantom4,Measured,301.797,320.037,154.359,0.1,-0.3,1.2,1.479
68,0.335,catheter,tip1,Measured,303.309,84.511,-20.48,1.7,-1.9,-0.6,3.631
68,0.335,catheter,tip2,Measured,356.242,72.258,3.577,-0.2,-1.4,0.9,1.794
68,0.335,catheter,tip3,Virtual,60.981,67.407,-22.041,5.5,-20.1,-20.8,17.83
68,0.335,catheter,tip4,Measured,305.272,42.817,-19.815,13.3,8.8,-3.5,6.588
69,0.34,skull,phantom1,Measured,338.588,353.344,182.607,0.8,0.5,0.9,0.955
69,0.34,skull,phantom2,Measured,302.094,413.41,148.503,1.2,-1.6,-1.0,1.773
69,0.34,skull,phantom3,Measured,351.596,347.219,90.441,0.1,0.6,0.4,0.856
69,0.34,skull,phantom4,Measured,301.799,320.033,154.362,0.5,0.9,1.4,1.486
69,0.34,catheter,tip1,Measured,303.305,84.538,-20.449,-0.6,3.7,3.8,4.025
69,0.34,catheter,tip2,Measured,356.254,72.255,3.584,1.7,0.5,0.3,1.363
69,0.34,catheter,tip3,Virtual,60.978,67.448,-21.936,-0.3,-0.9,14.5,19.184
69,0.34,catheter,tip4,Measured,305.265,42.826,-19.816,-0.6,-0.2,-0.8,6.835
70,0.345,skull,phantom1,Measured,338.591,353.349,182.604,0.4,0.6,-0.2,1.091
70,0.345,skull,phantom2,Measured,302.095,413.406,148.493,-0.7,0.6,-1.4,1.813
70,0.345,skull,phantom3,Measured,351.593,347.222,90.451,0.1,1.1,0.0,0.956
70,0.345,skull,phantom4,Measured,301.802,320.046,154.373,0.5,1.3,-0.5,1.649
70,0.345,catheter,tip1,Measured,303.303,84.548,-20.442,-1.2,3.6,1.6,3.874
70,0.345,catheter,tip2,Measured,356.259,72.263,3.58,-0.3,-0.5,-0.2,1.199
70,0.345,catheter,tip3,Virtual,60.978,67.398,-21.896,-1.3,7.1,11.5,11.332
70,0.345,catheter,tip4,Measured,305.266,42.815,-19.823,-1.4,-1.5,2.4,1.986
71,0.35,skull,phantom1,Measured,338.592,353.35,182.605,0.8,0.2,0.9,1.236
71,0.35,skull,phantom2,Measured,302.087,413.416,148.489,-0.8,1.3,0.0,1.539
71,0.35,skull,phantom3,Measured,351.597,347.23,90.441,0.3,0.7,-0.7,1.072
71,0.35,skull,phantom4,Measured,301.804,320.046,154.357,0.1,0.3,-1.7,1.362
71,0.35,catheter,tip1,Measured,303.293,84.574,-20.433,-1.8,1.2,0.1,2.528
71,0.35,catheter,tip2,Measured,356.251,72.25,3.582,-1.0,0.2,-0.6,0.797
71,0.35,catheter,tip3,Virtual,60.965,67.519,-21.821,-0.9,-2.8,5.1,10.438
71,0.35,catheter,tip4,Measured,305.251,42.811,-19.792,0.6,-0.5,1.6,2.627
72,0.355,skull,phantom1,Measured,338.599,353.351,182.613,1.1,-1.0,0.9,1.359
72,0.355,skull,phantom2,Measured,302.087,413.419,148.493,0.8,-0.6,1.0,1.471
72,0.355,skull,phantom3,Measured,351.596,347.229,90.444,0.0,-1.0,0.4,1.278
72,0.355,skull,phantom4,Measured,301.803,320.049,154.356,0.4,-0.6,0.5,1.484
72,0.355,catheter,tip1,Measured,303.285,84.56,-20.441,-0.4,-1.2,-0.3,1.686
72,0.355,catheter,tip2,Measured,356.249,72.265,3.574,0.1,0.5,0.3,1.155
72,0.355,catheter,tip3,Virtual,60.969,67.37,-21.845,0.6,-10.2,-6.0,8.808
72,0.355,catheter,tip4,Measured,305.272,42.81,-19.807,1.7,0.7,-2.3,2.131
73,0.36,skull,phantom1,Measured,338.603,353.34,182.614,-0.5,0.6,-0.8,1.575
73,0.36,skull,phantom2,Measured,302.095,413.41,148.499,0.8,-0.3,1.2,1.482
73,0.36,skull,phantom3,Measured,351.597,347.22,90.445,0.6,-1.5,0.6,1.405
73,0.36,skull,phantom4,Measured,301.808,320.04,154.362,0.9,-1.6,-0.2,1.396
73,0.36,catheter,tip1,Measured,303.289,84.562,-20.436,0.7,-0.3,-1.4,1.539
