FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
301,1.5,skull,phantom4,Measured,390.272,301.645,187.403,-1.2,0.5,-1.1,1.218
301,1.5,catheter3_mid3,tip1,Measured,43.63,311.975,512.916,-51.0,-23.5,-7.8,57.181
301,1.5,catheter3_mid3,tip2,Measured,119.179,389.557,441.31,-40.5,16.6,38.0,61.633
301,1.5,catheter3_mid3,tip2,Measured,119.179,389.557,441.31,-40.5,16.6,38.0,61.633
301,1.5,catheter3_mid3,tip3,Measured,37.933,307.133,499.498,-47.5,-17.5,-11.9,52.185
301,1.5,catheter3_mid3,tip4,Measured,-10.594,289.419,508.266,-52.2,-18.5,-39.3,66.991
301,1.5,catheter3_mid3,tip5,Measured,21.412,263.414,513.717,-57.0,-26.4,-45.7,77.193
301,1.5,catheter3_mid3,tip6,Measured,-15.602,250.268,558.565,-65.5,-49.5,-72.8,107.738
301,1.5,catheter3_mid3,tip7,Mixed,155.174,430.326,395.864,-42.4,35.2,60.2,80.77
302,1.505,skull,phantom4,Measured,390.272,301.644,187.402,0.6,-0.2,1.0,1.318
308,1.535,catheter3_mid3,tip1,Measured,42.123,311.722,512.73,-43.6,19.1,0.7,40.484
308,1.535,catheter3_mid3,tip3,Measured,36.496,307.126,499.155,-31.3,16.7,8.0,37.308
308,1.535,catheter3_mid3,tip4,Measured,-12.09,289.506,507.245,-30.0,14.6,-5.6,35.157
308,1.535,catheter3_mid3,tip5,Measured,19.774,263.153,512.364,-28.3,13.7,-11.2,35.264
309,1.54,catheter3_mid3,tip6,Measured,-17.723,249.158,556.543,-28.4,8.7,-0.9,34.372
310,1.545,skull,midpoint,calculated,391.053,333.058,184.309,,,,
310,1.545,skull,phantom2,Measured,392.588,394.838,178.219,-0.8,0.1,-0.1,0.747
314,1.565,skull,phantom1,Measured,420.169,336.024,221.734,-0.3,0.3,0.1,0.825
314,1.565,skull,phantom3,Measured,452.685,325.999,134.435,0.2,-0.6,0.8,1.488
314,1.565,catheter3_mid3,tip7,Mixed,153.016,432.149,397.525,-19.9,11.0,7.1,24.894
318,1.585,skull,phantom4,Measured,390.277,301.668,187.407,-0.4,-0.7,0.9,0.894
320,1.595,catheter3_mid3,tip2,Measured,116.561,391.929,443.366,-15.8,32.0,-3.6,32.631
323,1.61,catheter3_mid3,tip1,Measured,40.839,316.518,516.99,-19.4,104.5,73.0,126.667
323,1.61,catheter3_mid3,tip3,Measured,34.883,311.579,503.761,-26.6,97.6,78.9,126.613
323,1.61,catheter3_mid3,tip4,Measured,-13.685,294.521,513.528,-31.6,139.6,110.4,176.518
323,1.61,catheter3_mid3,tip5,Measured,18.15,268.259,518.823,-46.1,119.2,121.2,174.895
323,1.61,catheter3_mid3,tip6,Measured,-18.315,256.122,564.469,-38.8,178.3,150.4,235.083
325,1.62,skull,midpoint,calculated,391.053,333.058,184.309,,,,
330,1.645,catheter3_mid3,tip2,Measured,116.36,393.206,443.048,9.4,30.9,-7.9,31.246
331,1.65,skull,phantom4,Measured,390.27,301.638,187.41,-0.1,-0.1,0.8,1.132
334,1.665,skull,phantom1,Measured,420.175,336.016,221.717,0.0,-0.3,0.6,1.492
334,1.665,skull,phantom3,Measured,452.685,325.98,134.43,0.4,0.4,-1.2,1.805
334,1.665,catheter3_mid3,tip7,Mixed,152.903,432.167,395.781,8.8,33.8,-20.5,40.758
335,1.67,catheter3_mid3,tip1,Measured,39.591,322.389,518.86,-9.5,72.4,-9.0,73.175
335,1.67,catheter3_mid3,tip3,Measured,33.505,317.3,505.889,0.6,67.4,-0.7,68.991
335,1.67,catheter3_mid3,tip4,Measured,-15.632,302.259,516.247,-4.6,102.3,1.7,89.506
336,1.675,skull,phantom2,Measured,392.589,394.857,178.205,-0.2,-0.3,-0.1,0.975
336,1.675,catheter3_mid3,tip5,Measured,15.16,275.327,522.269,-11.3,60.5,3.9,66.794
336,1.675,catheter3_mid3,tip6,Measured,-21.635,265.929,568.325,-14.8,74.3,-11.3,77.288
339,1.69,skull,midpoint,calculated,391.053,333.058,184.309,,,,
345,1.72,skull,phantom3,Measured,452.735,325.984,134.401,0.4,-0.1,0.3,4.278
346,1.725,skull,phantom2,Measured,392.598,394.849,178.225,-0.8,-0.7,0.9,1.185
351,1.75,catheter3_mid3,tip2,Measured,118.683,399.461,443.109,30.0,87.1,2.8,91.661
352,1.755,skull,phantom1,Measured,420.156,336.015,221.719,-1.1,0.2,0.1,1.435
352,1.755,skull,phantom4,Measured,390.268,301.665,187.401,0.2,0.0,0.9,0.531
353,1.76,catheter3_mid3,tip1,Measured,44.101,326.116,518.989,66.4,70.9,17.0,96.948
353,1.76,catheter3_mid3,tip3,Measured,38.042,321.037,505.87,68.7,69.7,19.0,96.733
353,1.76,catheter3_mid3,tip4,Measured,-10.434,304.06,516.256,80.1,36.1,27.9,92.007
353,1.76,catheter3_mid3,tip5,Measured,21.435,277.87,521.666,92.3,57.4,31.2,113.101
353,1.76,catheter3_mid3,tip6,Measured,-14.605,266.366,567.73,104.7,44.1,36.7,120.496
353,1.76,catheter3_mid3,tip7,Mixed,154.625,438.805,395.605,19.0,93.9,-3.4,96.717
354,1.765,skull,midpoint,calculated,391.053,333.058,184.309,,,,
354,1.765,skull,phantom3,Measured,452.679,325.996,134.414,0.0,0.0,0.6,0.541
359,1.79,skull,phantom4,Measured,390.271,301.68,187.421,0.1,-1.4,0.2,1.833
360,1.795,skull,phantom2,Measured,392.586,394.658,178.215,-1.2,0.2,1.0,1.755
361,1.8,skull,phantom1,Measured,420.172,336.042,221.737,-4.6,2.2,-7.4,6.87
365,1.82,catheter3_mid3,tip2,Measured,120.784,406.409,442.473,29.7,117.7,-37.1,114.844
367,1.83,catheter3_mid3,tip7,Mixed,155.888,446.092,394.103,18.3,106.5,-38.8,116.523
368,1.835,catheter3_mid3,tip1,Measured,47.443,334.765,519.66,36.4,122.5,-10.7,129.057
368,1.835,catheter3_mid3,tip3,Measured,41.363,329.29,506.794,40.5,115.6,-9.7,125.052
368,1.835,catheter3_mid3,tip4,Measured,-7.042,312.491,517.809,34.2,130.3,-7.0,131.98
368,1.835,catheter3_mid3,tip5,Measured,24.929,286.535,523.978,35.6,127.4,3.0,130.728
368,1.835,catheter3_mid3,tip6,Measured,-10.997,276.393,570.49,32.4,146.2,7.8,148.635
369,1.84,skull,midpoint,calculated,391.053,333.058,184.309,,,,
369,1.84,skull,phantom2,Measured,392.578,394.769,178.18,0.6,2.4,0.1,2.49
369,1.84,skull,phantom4,Measured,390.277,301.665,187.427,0.2,-1.1,0.2,1.003
374,1.865,skull,phantom1,Measured,420.125,336.048,221.661,0.1,1.0,-0.2,0.688
376,1.875,catheter3_mid3,tip1,Measured,49.549,338.737,518.322,71.2,67.6,-49.5,113.18
376,1.875,catheter3_mid3,tip3,Measured,43.449,333.193,505.49,70.2,66.6,-46.4,110.526
376,1.875,catheter3_mid3,tip4,Measured,-4.776,316.081,516.785,83.5,49.3,-48.5,105.667
376,1.875,catheter3_mid3,tip6,Measured,-8.264,280.222,569.59,111.3,35.7,-46.5,127.359
377,1.88,skull,phantom3,Measured,452.691,325.98,134.439,0.6,0.1,1.2,1.44
377,1.88,catheter3_mid3,tip5,Measured,27.881,290.671,522.656,111.1,48.5,-58.1,133.836
378,1.885,catheter3_mid3,tip2,Measured,122.487,413.458,439.419,21.7,117.3,-60.7,133.902
379,1.89,catheter3_mid3,tip7,Mixed,156.212,453.228,390.604,-9.8,136.4,-69.0,155.184
384,1.915,skull,midpoint,calculated,391.053,333.058,184.309,,,,
385,1.92,skull,phantom1,Measured,420.119,336.044,221.647,-0.9,-0.3,0.2,1.504
387,1.93,skull,phantom2,Measured,392.576,394.868,178.177,-0.4,1.7,0.8,1.726
387,1.93,skull,phantom3,Measured,452.694,326.021,134.432,0.5,1.2,0.7,1.615
389,1.94,skull,phantom4,Measured,390.272,301.661,187.421,-0.3,-0.2,-0.3,0.984
391,1.95,catheter3_mid3,tip2,Measured,123.129,422.294,434.801,-1.1,155.4,-80.9,174.308
391,1.95,catheter3_mid3,tip7,Mixed,154.885,462.902,386.488,-34.7,190.0,-83.9,206.079
392,1.955,catheter3_mid3,tip1,Measured,56.087,343.67,512.414,68.1,97.7,-87.3,147.707
392,1.955,catheter3_mid3,tip3,Measured,50.026,338.187,499.549,66.7,97.7,-87.3,147.613
392,1.955,catheter3_mid3,tip4,Measured,3.378,317.512,511.255,82.6,67.4,-82.7,134.419
392,1.955,catheter3_mid3,tip5,Measured,37.272,293.827,515.877,96.7,84.2,-99.2,163.832
392,1.955,catheter3_mid3,tip6,Measured,3.456,279.871,562.974,120.1,51.5,-99.6,159.877
398,1.985,skull,midpoint,calculated,391.053,333.058,184.309,,,,
399,1.99,skull,phantom2,Measured,392.585,394.835,178.183,-0.4,-0.7,1.3,1.165
399,1.99,skull,phantom4,Measured,390.274,301.631,187.425,0.3,-0.8,0.4,1.431
401,2.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,
401,2.0,skull,phantom1,Measured,420.116,336.04,221.656,0.4,0.0,-0.6,0.564
401,2.0,skull,phantom2,Measured,392.584,394.842,178.184,0.6,1.2,0.2,0.879
401,2.0,skull,phantom3,Measured,452.676,325.994,134.437,-0.4,0.7,-0.7,1.156
401,2.0,skull,phantom3,Measured,452.676,325.994,134.437,-0.4,0.7,-0.7,1.156
401,2.0,skull,phantom4,Measured,390.275,301.644,187.424,-0.4,0.6,0.3,1.265
401,2.0,catheter3_mid3,tip1,Measured,58.379,349.661,508.705,41.7,156.9,-71.2,177.316
401,2.0,catheter3_mid3,tip2,Measured,122.83,431.13,430.531,-13.5,171.9,-75.7,194.026
401,2.0,catheter3_mid3,tip3,Measured,52.327,344.126,495.858,40.8,154.4,-71.9,174.446
401,2.0,catheter3_mid3,tip4,Measured,6.208,322.472,507.768,52.5,137.9,-61.9,159.954
401,2.0,catheter3_mid3,tip5,Measured,40.544,299.436,512.063,60.5,150.4,-65.8,173.092
401,2.0,catheter3_mid3,tip6,Measured,7.322,284.551,559.338,78.3,149.8,-60.4,177.199
401,2.0,catheter3_mid3,tip7,Mixed,152.6,473.119,382.174,-47.6,210.8,-88.8,231.96
408,2.035,catheter3_mid3,tip2,Measured,122.354,437.227,427.793,-11.8,167.2,-82.7,186.104
409,2.04,catheter3_mid3,tip7,Mixed,150.728,480.926,378.718,-43.2,184.2,-82.7,204.778
410,2.045,skull,phantom1,Measured,420.123,336.036,221.661,1.3,-1.7,0.6,1.191
411,2.05,catheter3_mid3,tip1,Measured,60.588,357.19,505.583,38.2,138.0,-78.9,159.234
412,2.055,catheter3_mid3,tip3,Measured,54.737,352.089,492.519,46.1,135.9,-78.9,155.688
412,2.055,catheter3_mid3,tip4,Measured,9.33,329.436,505.403,63.9,97.4,-44.7,127.117
412,2.055,catheter3_mid3,tip5,Measured,44.271,307.222,509.303,80.2,119.4,-54.2,153.661
412,2.055,catheter3_mid3,tip6,Measured,12.171,292.095,557.192,106.5,104.8,-44.9,155.283
413,2.06,skull,midpoint,calculated,391.053,333.058,184.309,,,,
416,2.075,skull,phantom2,Measured,392.589,394.875,178.179,0.3,0.3,0.2,1.093
416,2.075,skull,phantom4,Measured,390.273,301.672,187.421,0.5,0.1,-1.1,1.58
418,2.085,catheter3_mid3,tip1,Measured,62.353,361.291,502.847,52.8,101.2,-88.7,140.643
419,2.09,skull,phantom1,Measured,420.162,336.043,221.651,0.5,0.1,-0.3,1.051
419,2.09,catheter3_mid3,tip5,Measured,47.085,310.819,506.468,81.6,83.3,-105.0,156.243
419,2.09,catheter3_mid3,tip6,Measured,15.847,294.871,554.64,101.1,49.2,-104.8,151.447
420,2.095,skull,phantom3,Measured,452.686,326.028,134.418,-0.5,0.1,0.3,0.681
420,2.095,catheter3_mid3,tip4,Measured,12.062,332.697,502.621,61.0,61.5,-87.0,129.189
424,2.115,catheter3_mid3,tip2,Measured,121.665,449.383,421.228,-5.2,121.3,-61.7,140.948
425,2.12,catheter3_mid3,tip7,Mixed,147.802,494.212,372.326,-18.1,152.6,-64.0,164.954
426,2.125,catheter3_mid3,tip3,Measured,58.14,358.904,486.45,32.3,89.9,-109.9,137.75
428,2.135,skull,midpoint,calculated,391.053,333.058,184.309,,,,
429,2.14,skull,phantom2,Measured,392.602,394.869,178.184,-1.1,-0.5,-0.1,1.451
429,2.14,skull,phantom4,Measured,390.265,301.653,187.421,1.2,-0.1,0.2,1.044
432,2.155,skull,phantom1,Measured,420.118,336.034,221.641,-0.3,-0.4,-0.6,0.85
433,2.16,catheter3_mid3,tip1,Measured,65.026,367.406,496.268,16.1,77.1,-55.2,98.235
433,2.16,catheter3_mid3,tip2,Measured,121.422,454.641,418.6,-6.9,103.3,-46.3,113.786
433,2.16,catheter3_mid3,tip4,Measured,15.029,336.34,496.439,21.0,64.1,-54.3,93.426
433,2.16,catheter3_mid3,tip6,Measured,20.455,297.461,546.865,30.7,60.9,-68.7,96.316
434,2.165,skull,phantom3,Measured,452.683,325.998,134.431,-1.0,0.5,0.3,0.897
434,2.165,catheter3_mid3,tip5,Measured,51.148,316.088,498.769,20.8,74.6,-54.1,97.684
436,2.175,catheter3_mid3,tip3,Measured,59.244,363.222,482.968,13.4,81.7,-41.4,91.885
438,2.185,catheter3_mid3,tip7,Mixed,146.23,502.257,369.395,-24.7,103.8,-38.1,111.616
442,2.205,skull,midpoint,calculated,391.053,333.058,184.309,,,,
444,2.215,catheter3_mid3,tip2,Measured,120.918,459.51,416.642,-11.2,68.6,-24.0,75.059
446,2.225,skull,phantom4,Measured,390.268,301.628,187.428,0.6,2.6,-0.1,2.061
447,2.23,skull,phantom2,Measured,392.592,394.835,178.182,-0.4,0.2,-0.3,1.085
450,2.245,skull,phantom3,Measured,452.681,326.009,134.405,0.0,0.6,0.7,0.696
450,2.245,catheter3_mid3,tip7,Mixed,144.958,506.567,367.408,-12.4,39.7,-16.8,46.948
453,2.26,skull,phantom1,Measured,420.119,336.042,221.663,0.7,-0.5,1.2,1.214
455,2.27,catheter3_mid3,tip1,Measured,66.105,374.759,494.541,4.1,16.6,-4.4,19.733
456,2.275,catheter3_mid3,tip3,Measured,59.917,369.148,481.992,-0.6,34.9,5.7,19.985
456,2.275,catheter3_mid3,tip4,Measured,16.432,343.183,495.867,1.8,6.5,0.0,10.702
456,2.275,catheter3_mid3,tip5,Measured,52.692,323.008,498.327,2.8,6.2,-4.3,11.155
456,2.275,catheter3_mid3,tip6,Measured,22.983,305.22,546.836,10.5,4.6,-2.8,15.43
457,2.28,skull,midpoint,calculated,391.053,333.058,184.309,,,,
460,2.295,catheter3_mid3,tip2,Measured,120.268,462.168,415.456,-4.1,-1.8,-1.3,8.112
463,2.31,skull,phantom1,Measured,420.169,336.037,221.677,1.2,-1.1,1.0,1.371
464,2.315,skull,phantom3,Measured,452.672,326.046,134.406,0.5,-0.1,-0.6,1.215
464,2.315,skull,phantom4,Measured,390.269,301.686,187.425,0.6,-0.7,1.2,1.188
464,2.315,catheter3_mid3,tip7,Mixed,144.583,507.481,367.184,1.2,-8.3,8.3,12.356
466,2.325,skull,phantom2,Measured,392.6,394.873,178.169,-0.4,-0.6,-0.9,0.732
470,2.345,catheter3_mid3,tip1,Measured,65.025,373.265,493.406,-25.3,-42.1,-2.7,48.894
470,2.345,catheter3_mid3,tip3,Measured,59.039,367.838,480.911,-23.6,-38.0,-3.8,43.699
470,2.345,catheter3_mid3,tip4,Measured,15.35,341.701,493.64,-30.1,-35.0,-19.7,50.737
470,2.345,catheter3_mid3,tip5,Measured,51.557,321.43,496.12,-32.0,-41.6,-17.5,55.989
471,2.35,catheter3_mid3,tip6,Measured,21.044,302.488,543.842,-43.9,-47.6,-25.3,70.103
472,2.355,skull,midpoint,calculated,391.053,333.058,184.309,,,,
476,2.375,skull,phantom3,Measured,452.581,325.91,134.384,-0.8,0.5,-1.3,1.166
477,2.38,catheter3_mid3,tip4,Measured,14.101,340.31,493.799,-31.4,-27.7,22.6,51.518
477,2.38,catheter3_mid3,tip6,Measured,19.574,301.082,543.951,-50.1,-29.8,27.9,65.042
478,2.385,skull,phantom1,Measured,420.028,335.936,221.635,-0.2,-0.5,0.2,0.914
478,2.385,skull,phantom2,Measured,392.745,394.628,178.248,-0.4,-2.0,-0.9,1.026
478,2.385,skull,phantom4,Measured,390.186,301.541,187.411,0.2,-1.3,0.1,1.236
478,2.385,catheter3_mid3,tip1,Measured,63.85,371.391,494.14,-29.3,-40.3,41.5,64.029
478,2.385,catheter3_mid3,tip5,Measured,49.984,319.627,496.53,-40.9,-36.6,41.3,68.293
479,2.39,catheter3_mid3,tip3,Measured,57.772,365.853,481.71,-31.7,-38.2,42.7,65.244
484,2.415,catheter3_mid3,tip2,Measured,120.391,457.733,419.243,0.5,-70.3,90.2,112.816
485,2.42,catheter3_mid3,tip7,Mixed,146.716,502.509,372.193,37.9,-85.6,111.8,146.879
486,2.425,skull,midpoint,calculated,391.053,333.058,184.309,,,,
486,2.425,skull,phantom4,Measured,390.266,301.631,187.429,1.0,-0.7,0.9,2.152
489,2.44,catheter3_mid3,tip6,Measured,14.741,299.411,547.73,-132.9,-60.5,65.9,161.158
496,2.475,skull,phantom1,Measured,420.108,336.05,221.64,-0.1,0.7,-0.8,1.226
497,2.48,skull,phantom3,Measured,452.668,326.011,134.411,0.4,0.0,1.5,1.408
497,2.48,catheter3_mid3,tip2,Measured,119.777,452.248,429.49,-16.6,-75.5,231.0,239.557
498,2.485,skull,phantom2,Measured,392.59,394.821,178.177,-0.6,-0.2,0.4,1.446
498,2.485,catheter3_mid3,tip7,Mixed,149.252,496.77,384.715,38.7,-80.5,275.0,293.93
499,2.49,catheter3_mid3,tip3,Measured,50.33,359.443,490.782,-120.4,-76.2,141.2,195.25
500,2.495,catheter3_mid3,tip1,Measured,54.784,364.105,504.732,-144.7,-80.9,157.2,230.478
500,2.495,catheter3_mid3,tip4,Measured,4.195,334.573,499.871,-138.6,-72.9,62.7,171.486
500,2.495,catheter3_mid3,tip5,Measured,39.311,312.949,505.263,-155.2,-78.3,110.9,207.74
501,2.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,
501,2.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,
501,2.5,skull,phantom1,Measured,420.116,336.044,221.648,-0.4,-0.2,-0.1,0.483
501,2.5,skull,phantom2,Measured,392.589,394.838,178.173,0.1,0.1,-0.8,0.711
501,2.5,skull,phantom3,Measured,452.668,326.018,134.413,0.0,-0.9,0.6,1.346
501,2.5,skull,phantom4,Measured,390.272,301.645,187.429,1.5,0.9,-0.5,0.906
501,2.5,catheter3_mid3,tip1,Measured,54.05,363.7,505.521,-149.3,-78.5,169.0,243.487
501,2.5,catheter3_mid3,tip2,Measured,119.325,450.83,434.669,-27.7,-79.0,297.2,302.135
501,2.5,catheter3_mid3,tip3,Measured,49.075,358.801,492.136,-132.6,-71.7,157.8,211.34
501,2.5,catheter3_mid3,tip4,Measured,3.484,334.181,500.245,-147.3,-69.1,75.8,178.409
501,2.5,catheter3_mid3,tip5,Measured,38.542,312.542,505.829,-157.8,-75.4,122.0,215.375
501,2.5,catheter3_mid3,tip6,Measured,3.217,294.298,550.23,-236.3,-89.9,65.4,260.421
501,2.5,catheter3_mid3,tip7,Mixed,149.865,495.704,389.352,39.6,-69.3,328.1,340.247
502,2.505,skull,phantom1,Measured,420.097,336.05,221.653,-0.4,-0.3,0.0,0.634
502,2.505,skull,phantom3,Measured,452.659,326.027,134.415,-0.1,0.0,-1.4,1.071
508,2.535,catheter3_mid3,tip6,Measured,-5.355,291.802,554.33,-244.0,-49.0,185.0,312.518
509,2.54,skull,phantom2,Measured,392.588,394.851,178.163,0.1,-0.6,1.5,0.945
509,2.54,skull,phantom4,Measured,390.272,301.653,187.432,0.3,1.0,0.9,1.23
510,2.545,catheter3_mid3,tip3,Measured,43.027,355.634,502.232,-141.2,-49.0,314.3,338.715
511,2.55,catheter3_mid3,tip1,Measured,45.936,360.77,517.6,-163.7,-31.2,307.7,348.885
511,2.55,catheter3_mid3,tip4,Measured,-4.224,331.365,507.863,-154.7,-45.8,234.4,284.121
511,2.55,catheter3_mid3,tip5,Measured,30.229,309.722,516.375,-172.4,-28.8,297.4,342.255
513,2.56,catheter3_mid3,tip2,Measured,116.98,447.357,456.823,-49.2,-51.7,434.7,437.487
514,2.565,catheter3_mid3,tip7,Mixed,151.847,491.826,416.941,12.3,-45.2,486.4,487.8
516,2.575,skull,midpoint,calculated,391.053,333.058,184.309,,,,
517,2.58,catheter3_mid3,tip6,Measured,-16.096,291.784,565.749,-228.1,28.1,318.3,392.58
518,2.585,catheter3_mid3,tip5,Measured,24.151,309.378,528.288,-164.7,1.6,377.7,414.515
520,2.595,catheter3_mid3,tip4,Measured,-11.013,331.158,521.046,-144.3,-8.3,335.4,362.601
524,2.615,skull,phantom2,Measured,392.604,394.822,178.178,0.9,-0.9,-0.1,1.418
525,2.62,skull,phantom1,Measured,420.106,336.035,221.634,0.5,0.3,-0.2,1.192
525,2.62,catheter3_mid3,tip2,Measured,112.702,446.087,484.83,-91.7,12.6,480.4,498.234
525,2.62,catheter3_mid3,tip7,Mixed,151.068,490.994,445.93,-41.4,14.9,541.8,543.908
526,2.625,skull,phantom3,Measured,452.661,326.006,134.413,0.1,-0.5,0.8,1.261
529,2.64,skull,phantom4,Measured,390.265,301.665,187.429,-0.7,-1.0,-0.2,1.223
530,2.645,catheter3_mid3,tip1,Measured,30.975,360.042,552.987,-158.0,-0.1,366.3,399.216
530,2.645,catheter3_mid3,tip3,Measured,29.204,354.378,538.772,-134.7,0.3,365.5,386.149
531,2.65,skull,midpoint,calculated,391.053,333.058,184.309,,,,
531,2.65,skull,phantom4,Measured,390.264,301.65,187.424,0.4,-2.0,0.4,1.597
535,2.67,catheter3_mid3,tip4,Measured,-20.211,329.593,543.881,-108.7,7.3,244.5,274.232
535,2.67,catheter3_mid3,tip5,Measured,12.098,308.876,559.464,-156.8,2.1,326.3,355.473
536,2.675,catheter3_mid3,tip6,Measured,-34.421,291.13,594.571,-207.4,3.5,243.9,318.713
538,2.685,skull,phantom3,Measured,452.662,326.007,134.389,-0.3,1.0,1.5,2.053
538,2.685,catheter3_mid3,tip1,Measured,24.423,360.569,566.944,-180.7,38.5,316.4,371.409
538,2.685,catheter3_mid3,tip2,Measured,105.622,447.784,515.244,-118.1,51.6,438.6,459.366
538,2.685,catheter3_mid3,tip3,Measured,23.642,354.791,552.461,-146.9,41.0,314.0,361.317
538,2.685,catheter3_mid3,tip7,Mixed,146.878,493.009,479.512,-78.9,63.2,503.2,509.193
541,2.7,skull,phantom1,Measured,420.119,336.041,221.647,-0.2,-1.2,0.2,1.02
544,2.715,skull,phantom2,Measured,392.597,394.844,178.18,0.7,-0.1,-0.5,0.818
545,2.72,skull,midpoint,calculated,391.053,333.058,184.309,,,,
547,2.73,catheter3_mid3,tip5,Measured,2.665,311.65,578.3,-139.1,59.4,314.4,349.803
548,2.735,catheter3_mid3,tip6,Measured,-46.56,294.233,609.311,-161.3,55.2,261.7,315.378
550,2.745,skull,phantom2,Measured,392.599,394.863,178.162,-0.4,-0.7,-0.1,1.613
550,2.745,skull,phantom3,Measured,452.662,326.035,134.395,0.1,0.7,0.9,0.906
550,2.745,skull,phantom4,Measured,390.267,301.661,187.432,-0.6,-0.2,0.2,0.997
550,2.745,catheter3_mid3,tip4,Measured,-30.137,332.606,563.518,-111.1,33.8,265.1,290.165
551,2.75,catheter3_mid3,tip7,Mixed,140.403,498.32,508.537,-106.3,82.7,393.0,416.026
552,2.755,catheter3_mid3,tip2,Measured,97.021,452.428,542.939,-125.5,67.2,346.7,374.916
553,2.76,skull,phantom1,Measured,420.114,336.04,221.659,0.1,-0.4,0.6,0.926
559,2.79,catheter3_mid3,tip1,Measured,8.865,365.845,597.844,-120.6,25.5,238.9,268.505
559,2.79,catheter3_mid3,tip3,Measured,10.224,359.681,583.913,-105.8,31.4,239.3,265.012
560,2.795,skull,midpoint,calculated,391.053,333.058,184.309,,,,
560,2.795,skull,phantom4,Measured,390.268,301.639,187.433,-0.6,-0.4,0.2,1.235
563,2.81,catheter3_mid3,tip5,Measured,-5.464,314.285,599.481,-98.1,21.0,187.8,213.313
563,2.81,catheter3_mid3,tip6,Measured,-55.193,295.16,625.794,-111.4,-10.9,142.8,179.421
564,2.815,skull,phantom1,Measured,420.111,336.037,221.632,1.1,1.0,-0.1,1.397
564,2.815,catheter3_mid3,tip7,Mixed,132.887,503.964,531.671,-128.0,98.4,325.2,358.015
565,2.82,catheter3_mid3,tip4,Measured,-36.736,332.97,579.706,-87.3,5.4,139.9,163.426
566,2.825,skull,phantom3,Measured,452.647,326.03,134.392,-0.2,-0.6,0.4,1.23
566,2.825,catheter3_mid3,tip2,Measured,88.062,457.425,564.553,-131.1,69.4,276.8,311.941
571,2.85,catheter3_mid3,tip1,Measured,1.234,367.257,609.404,-129.0,28.4,156.2,204.876
571,2.85,catheter3_mid3,tip3,Measured,3.44,361.364,595.4,-118.6,34.6,155.7,196.891
573,2.86,skull,phantom2,Measured,392.598,394.825,178.173,0.0,-0.3,-0.2,1.018
575,2.87,skull,midpoint,calculated,391.053,333.058,184.309,,,,
575,2.87,skull,phantom3,Measured,452.674,326.029,134.41,-0.1,0.2,0.2,1.119
577,2.88,skull,phantom2,Measured,392.613,394.816,178.182,0.6,-1.3,0.2,1.958
577,2.88,skull,phantom4,Measured,390.259,301.633,187.426,0.1,1.2,0.2,1.015
578,2.885,catheter3_mid3,tip4,Measured,-42.629,334.554,586.989,-86.3,46.7,124.4,162.753
579,2.89,catheter3_mid3,tip5,Measured,-13.82,316.769,611.024,-100.5,56.4,160.2,198.216
579,2.89,catheter3_mid3,tip6,Measured,-64.891,295.881,633.102,-112.6,56.5,128.0,179.96
580,2.895,catheter3_mid3,tip2,Measured,79.432,462.266,580.675,-105.2,79.4,178.7,224.989
580,2.895,catheter3_mid3,tip7,Mixed,123.373,510.668,552.954,-100.7,74.8,192.9,232.212
581,2.9,catheter3_mid3,tip1,Measured,-4.837,369.69,617.029,-104.4,76.6,165.3,207.569
582,2.905,catheter3_mid3,tip3,Measured,-2.552,364.275,603.96,-89.6,81.8,168.0,210.189
583,2.91,skull,phantom1,Measured,420.127,336.034,221.653,0.6,0.6,0.4,1.207
589,2.94,skull,midpoint,calculated,391.053,333.058,184.309,,,,
589,2.94,skull,phantom3,Measured,452.664,326.014,134.408,0.8,0.0,0.7,1.124
592,2.955,skull,phantom2,Measured,392.601,394.828,178.186,-0.8,-0.5,-0.9,0.991
595,2.97,catheter3_mid3,tip2,Measured,72.051,468.484,591.752,-95.8,83.2,124.4,177.056
596,2.975,catheter3_mid3,tip1,Measured,-12.384,376.968,628.901,-103.4,99.4,98.6,175.914
596,2.975,catheter3_mid3,tip3,Measured,-9.124,370.368,615.617,-94.6,93.6,108.1,173.459
596,2.975,catheter3_mid3,tip4,Measured,-50.464,340.735,602.163,-85.0,81.0,99.1,154.411
596,2.975,catheter3_mid3,tip5,Measured,-21.848,324.384,627.534,-95.5,96.0,125.0,184.458
